header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Martinushof 13,6004 LG Weert        ,https://www.funda.nl/en/koop/weert/appartement-88998207-martinushof-13/?navigateSource=resultlist,20220128_020730,"€ 209,000 kosten koper","€ 2,787    The asking price per m² (€ 209,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 182.00 per month,Upstairs apartment (apartment),Resale property,1981,Hipped roof covered with roof tiles,Living area75 m²Exterior space attached to the building7 m²External storage space8 m²,75 m²,7 m²,8 m²,240 m³,3 rooms (2 bedrooms),1 bathroom,Shower,1 story,1st floor,"Outdoor awning, skylight, mechanical ventilation and TV via cable",B        What does this mean?,Roof insulation and insulated walls,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2014, in ownership)",Full ownership,In center,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 182.00 per month),Yes,Yes,Yes,no
