header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Cruquiuskade 151,1018 AM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42573455-cruquiuskade-151/?navigateSource=resultlist,20220130_222145,"€ 650,000 kosten koper","€ 6,019    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (108 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 200.98 per month,Upstairs apartment (apartment),Resale property,2002,Flat roof covered with asphalt roofing,Living area108 m²Exterior space attached to the building13 m²External storage space7 m²,108 m²,13 m²,7 m²,330 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,4 stories,4th floor,"Elevator, mechanical ventilation, sliding door and TV via cable",Not available,Double glazing and completely insulated,CH boiler,CH boiler,"C.V. Ketel (gas-fired combination boiler, in ownership)",Full ownership,"Alongside park, on navigable waterway, alongside water, in center and unobstructed surrounding view",Roof terrace present and balcony present,Storage box,Paid parking and public parking,Yes,Yes,Yes (€ 200.98 per month),Yes,Yes,Yes,no
