header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Forellendaal 450,2553 KA Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42550331-forellendaal-450/?navigateSource=resultlist,20220131_221745,"€ 275,000 kosten koper","€ 2,957    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Under offer,Available immediately,€ 207.78 per month,Apartment with shared street entrance (apartment),Resale property,1971-1980,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area93 m²Exterior space attached to the building5 m²External storage space6 m²,93 m²,5 m²,6 m²,260 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,3rd floor,"Elevator, mechanical ventilation and TV via cable",D            1.97What does this mean?,Communal central heating,Electrical boiler (rental),Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Electricity,Yes,Yes,Yes (€ 207.78 per month),Yes,Yes,Yes,no
