header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zonnebloemstraat 27 a,3051 SR Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42652722-zonnebloemstraat-27-a/?navigateSource=resultlist,20220126_005346,"€ 425,000 kosten koper","€ 4,381    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,€ 134.00 per month,Ground-floor apartment,Resale property,1938,Living area97 m²Other space inside the building11 m²Exterior space attached to the building8 m²,97 m²,11 m²,8 m²,380 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Ground floor,D        What does this mean?,Mostly double glazed and floor insulation,CH boiler,CH boiler,"Gas-fired combination boiler from 2011, to rent",Full ownership,In residential district,Back garden and front garden,"49 m² (8,87 meter deep and 5,48 meter broad)",Located at the east accessible via the rear,Balcony present,Built-in,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 134.00 per month),Yes,Yes,Yes,no
