header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Robert Kochplaats 301,3068 JC Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42683790-robert-kochplaats-301/?navigateSource=resultlist,20220126_212739,"€ 275,000 kosten koper","€ 3,056    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 255.00 per month,Galleried apartment (apartment),Resale property,1973,Flat roof covered with asphalt roofing,Living area90 m²Exterior space attached to the building12 m²External storage space5 m²,90 m²,12 m²,5 m²,270 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,7th floor,E        What does this mean?,Double glazing,Communal central heating,Central facility,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 255.00 per month),Yes,Yes,Yes,no
