header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Admiraal De Ruijterweg 187 3/4,1056 GD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42523123-admiraal-de-ruijterweg-187-3-4/?navigateSource=resultlist,20220130_200455,"€ 865,000 kosten koper","€ 5,373    The asking price per m² (€ 865,000) is calculated by dividing the asking price of the home by the living area (161 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 196.75 per month,Upstairs apartment (double upstairs apartment),Resale property,1911,Flat roof,Living area161 m²Other space inside the building1 m²Exterior space attached to the building6 m²,161 m²,1 m²,6 m²,657 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,3rd floor,Air conditioning,Not available,Double glazing,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2020, in ownership)",Full ownership,In residential district,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 196.75 per month),Yes,No,Yes,no
