header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Meerweg 57,9752 JC Haren (GR)        ,https://www.funda.nl/en/koop/haren-gr/huis-42573127-meerweg-57/?navigateSource=resultlist,20220129_192637,"€ 639,000 kosten koper","€ 3,994    The asking price per m² (€ 639,000) is calculated by dividing the asking price of the home by the living area (160 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Desirable residence/villa, semi-detached residential property",Resale property,1910,Combination roof covered with asphalt roofing and roof tiles,Living area160 m²Other space inside the building10 m²Exterior space attached to the building2 m²External storage space18 m²,160 m²,10 m²,2 m²,18 m²,274 m²,550 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Shower,2 stories and a basement,"Mechanical ventilation, passive ventilation system, flue and TV via cable",G        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Valiant (gas-fired combination boiler from 2018, in ownership)",274 m²,Full ownership,In center and in residential district,Back garden and front garden,77 m² (11 meter deep and 7 meter broad),Located at the northwest,Balcony present,Detached wooden storage,Electricity,Public parking and resident's parking permits,no
