header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Loenermark 612,1025 VB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42652129-loenermark-612/?navigateSource=resultlist,20220130_221324,"€ 250,000 kosten koper","€ 3,788    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (66 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 183 per month,5 weeks,Sold under reservation,Available in consultation,Galleried apartment,Resale property,1975,Flat roof covered with asphalt roofing,Living area66 m²Exterior space attached to the building10 m²External storage space3 m²,66 m²,10 m²,3 m²,215 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,Elevator and passive ventilation system,D            1.81What does this mean?,Double glazing,Communal central heating,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-09-2053),Paid until 15-09-2053,"In center, in residential district and unobstructed surrounding view",Balcony present,Storage box,Parking place,Paid parking and parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
