header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Korenaar 2,4693 RT Poortvliet        ,https://www.funda.nl/en/koop/poortvliet/huis-88048722-korenaar-2/?navigateSource=resultlist,20220129_040754,Price on request,"January 27, 2022","Single-family home, detached residential property",162 m² residential surface area / 415 m² plot surface area,4 rooms (3 bedrooms),608 m³,Not available,Resale property,2022,no
