header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgemeester Kolfschotenlaan 100,2585 DX Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42687942-burgemeester-kolfschotenlaan-100/?navigateSource=resultlist,20220131_193850,"€ 500,000 kosten koper","€ 5,556    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,€ 277.00 per month,Upstairs apartment (apartment),Resale property,2001,Disabled access friendly and accessible for seniors,Protected townscape or village view (permit needed for alterations),Flat roof,Living area90 m²Exterior space attached to the building13 m²External storage space20 m²,90 m²,13 m²,20 m²,302 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,3rd floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit ProLine (gas-fired combination boiler from 2019, in ownership)",Municipal ownership encumbered with long-term leaset,Bought off for eternity,Municipal ownership encumbered with long-term leaset,Bought off for eternity,"Alongside a quiet road, in center and in residential district",Balcony present,Built-in,Parking place,"Paid parking, public parking and parking garage",Yes,Yes,Yes (€ 277.00 per month),Yes,Yes,Yes,no
