header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Voltastraat 233,5223 CM Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42676278-voltastraat-233/?navigateSource=resultlist,20220201_113610,"€ 495,000 kosten koper","€ 4,160    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2010,Flat roof covered with asphalt roofing,Living area119 m²Other space inside the building6 m²Exterior space attached to the building13 m²,119 m²,6 m²,13 m²,89 m²,434 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2010, in ownership)",89 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"29 m² (5,75 meter deep and 5 meter broad)",Located at the west accessible via the rear,Roof terrace present and french balcony present,Attached wooden storage,Parking place,Parking on private property,no
