header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mozartlaan 40,2555 KJ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88903589-mozartlaan-40/?navigateSource=resultlist,20220131_195404,"€ 200,000 kosten koper","€ 4,000    The asking price per m² (€ 200,000) is calculated by dividing the asking price of the home by the living area (50 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 170.00 per month,Upstairs apartment (apartment),Resale property,1969,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area50 m²Exterior space attached to the building6 m²External storage space4 m²,50 m²,6 m²,4 m²,167 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,"Outdoor awning, elevator, passive ventilation system and TV via cable",F        What does this mean?,Partly double glazed,Communal central heating,Electrical boiler (rental),Full ownership,Alongside a quiet road and in residential district,Balcony present,Built-in,Electricity,Parking on private property and public parking,Yes,Yes,Yes (€ 170.00 per month),Yes,Yes,Yes,no
