header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Shed / storage,Type of parking facilities,error
Bosvallei | C | Hoekwoning | 156 (Bouwnr. 156),5658 Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42695298-bosvallei-c-hoekwoning-156-bouwnr-156/?navigateSource=resultlist,20220201_014248,"€ 448,000 vrij op naam","€ 4,308    The asking price per m² (€ 448,000) is calculated by dividing the asking price of the home by the living area (104 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,"Single-family home, corner house",New property,2022,Shed roof covered with asphalt roofing,Woningborg garantiecertificaat,Living area104 m²,104 m²,301 m³,5 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,Mechanical ventilation and solar panels,A        What does this mean?,Triple glazed and completely insulated,District heating and complete floor heating,District heating,"On the edge of a forest, alongside park, In wooded surroundings and in residential district",Sun terrace,Built-in,Parking garage,no
