header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Stuurhut 5,3863 TD Nijkerk        ,https://www.funda.nl/en/koop/nijkerk/huis-42654343-stuurhut-5/?navigateSource=resultlist,20220129_043128,"€ 775,000 kosten koper","€ 3,856    The asking price per m² (€ 775,000) is calculated by dividing the asking price of the home by the living area (201 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Villa, semi-detached residential property",Resale property,2002,Flat roof,Living area201 m²Other space inside the building13 m²Exterior space attached to the building9 m²External storage space9 m²,201 m²,13 m²,9 m²,9 m²,340 m²,788 m³,7 rooms (5 bedrooms),3 bathrooms and 1 separate toilet,"Bath, 2 showers and 3 toilets",3 stories,"Outdoor awning, optical fibre, sliding door, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated","CH boiler, gas heater and partial floor heating",CH boiler,"Vaillant ecoTEC plus (gas-fired from 2015, in ownership)",340 m²,Full ownership,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view","Back garden, front garden and side garden","145 m² (12,66 meter deep and 11,43 meter broad)",Located at the southwest accessible via the rear,Balcony present,Built-in,Electricity and running water,Parking on private property,no
