header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Vondellaan 400,9721 LR Groningen        ,https://www.funda.nl/en/koop/groningen/appartement-42667942-vondellaan-400/?navigateSource=resultlist,20220128_025746,"€ 195,000 kosten koper","€ 3,145    The asking price per m² (€ 195,000) is calculated by dividing the asking price of the home by the living area (62 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,€ 97.21 per month,Apartment with shared street entrance (apartment),Resale property,1961,Flat roof covered with asphalt roofing,Living area62 m²Exterior space attached to the building7 m²External storage space9 m²,62 m²,7 m²,9 m²,190 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,Mechanical ventilation and TV via cable,A            1.06What does this mean?,"Roof insulation, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2013, in ownership)",Full ownership,In residential district,Balcony present,Built-in,Roof insulation and double glazing,Public parking,Yes,Yes,Yes (€ 97.21 per month),Yes,Yes,Yes,no
