header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Copernicusstraat 20,1098 JG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42532773-copernicusstraat-20/?navigateSource=resultlist,20220130_232510,"€ 750,000 kosten koper","€ 6,522    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,Maisonnette (double upstairs apartment),Resale property,1929,Gable roof covered with roof tiles,Living area115 m²Exterior space attached to the building23 m²,115 m²,23 m²,388 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,TV via cable,E        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Intergas Kompact HR (gas-fired combination boiler from 2005, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  16-07-2052),Paid until 16-07-2052,Alongside a quiet road and in residential district,Roof terrace present and french balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
