header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Arendstraat 3,6414 XA Heerlen        ,https://www.funda.nl/en/koop/heerlen/huis-88905830-arendstraat-3/?navigateSource=resultlist,20220128_135516,"€ 225,000 kosten koper","€ 2,045    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1960,Gable roof covered with roof tiles,Living area110 m²Other space inside the building9 m²External storage space26 m²,110 m²,9 m²,26 m²,299 m²,458 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,"2 stories, a/an attic and a basement",Skylight and rolldown shutters,E        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",299 m²,Full ownership,"Alongside a quiet road, in residential district and freestanding location",Back garden and front garden,"100 m² (8 meter deep and 12,5 meter broad)",Located at the southwest accessible via the rear,Detached brick garage,1 car,Electricity and running water,Parking on private property and public parking,no
