header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zuiderhaven 136,8861 XW Harlingen        ,https://www.funda.nl/en/koop/harlingen/appartement-42659639-zuiderhaven-136/?navigateSource=resultlist,20220128_152453,"€ 425,000 kosten koper","€ 3,795    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (112 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 251.00 per month,Mezzanine (apartment),Resale property,2006,Living area112 m²Exterior space attached to the building6 m²External storage space6 m²,112 m²,6 m²,6 m²,358 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,2nd floor,Elevator,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"AWB (2006, in ownership)",Full ownership,Alongside water and in center,Balcony present,Built-in,Parking on gated property,Yes,Yes,Yes (€ 251.00 per month),Yes,Yes,Yes,no
