header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,error
Walstro 66,5432 DR Cuijk        ,https://www.funda.nl/en/koop/cuijk/huis-42653483-walstro-66/?navigateSource=resultlist,20220128_142420,"€ 325,000 kosten koper","€ 2,754    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2001,Gable roof covered with roof tiles,Living area118 m²External storage space11 m²,118 m²,11 m²,135 m²,425 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Optical fibre, passive ventilation system and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2001, in ownership)",135 m²,Full ownership,Alongside water and in residential district,Back garden,55 m² (11 meter deep and 5 meter broad),Located at the south accessible via the rear,Detached wooden storage,Electricity,No insulation,Carport,Parking on private property and public parking,no
