header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Sun terrace,Garden location,Type of parking facilities,error
Appartement XXL (Bouwnr. 28),1043 NV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42599930-appartement-xxl-bouwnr-28/?navigateSource=resultlist,20220130_215015,"€ 500,276 vrij op naam","€ 5,498    The asking price per m² (€ 500,276) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),New property,2022,Flat roof covered with asphalt roofing,Woningborg garantiecertificaat,Living area91 m²,91 m²,258 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,3rd floor,"Balanced ventilation system, outdoor awning, optical fibre, elevator and solar panels",A        What does this mean?,Completely insulated,District heating and heat pump,District heating,"Alongside busy road, alongside park and in center",Sun terrace,"11 m² (2,1 meter deep and 5 meter broad)",Located at the east,Public parking,no
