header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Jachtlaan 272,7312 GT Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/huis-42684723-jachtlaan-272/?navigateSource=resultlist,20220130_161308,"€ 649,000 kosten koper","€ 4,954    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 649,000) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 27, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1939,With carpets and curtains,Gable roof covered with roof tiles,Living area131 m²Other space inside the building7 m²Exterior space attached to the building4 m²External storage space14 m²,131 m²,7 m²,4 m²,14 m²,325 m²,560 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories and a basement,"Alarm installation, optical fibre, TV via cable and solar panels",C        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler and partial floor heating,CH boiler and electrical boiler,"Atag i36 ECZone (gas-fired combination boiler from 2021, in ownership)",325 m²,Full ownership,Alongside a quiet road and unobstructed surrounding view,"Back garden, front garden and side garden","147 m² (14 meter deep and 10,5 meter broad)",Located at the southwest,Detached brick garage,1 car,Loft and electricity,Parking on private property and public parking,no
