header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Sun terrace,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation.1,error
Haarspithoek 14,7546 KE Enschede        ,https://www.funda.nl/en/koop/enschede/huis-42672960-haarspithoek-14/?navigateSource=resultlist,20220128_054648,"€ 475,000 kosten koper","€ 2,987    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (159 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 15, 2022",Available,Available in consultation,"Bungalow, detached residential property (semi-bungalow)",Resale property,1990,Hip roof covered with roof tiles,Living area159 m²Other space inside the building19 m²,159 m²,19 m²,396 m²,692 m³,6 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 showers and toilet,2 stories,"Skylight, passive ventilation system, rolldown shutters, flue and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating and partial floor heating,Central facility,396 m²,Full ownership,On the edge of a forest and in residential district,Surrounded by garden and sun terrace,98 m² (7 meter deep and 14 meter broad),Located at the northeast accessible via the rear,Attached brick storage,Electricity and heating,Built-in and parking place,1 car,"Electrical door, electricity, heating and running water","Roof insulation, insulated walls and floor insulation",no
