header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Schilperoortstraat 47 c,3082 SP Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88049174-schilperoortstraat-47-c/?navigateSource=resultlist,20220126_010210,"€ 340,000 kosten koper","€ 3,400    The asking price per m² (€ 340,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available on 8/31/2022,€ 152.21 per month,Maisonnette (apartment),Resale property,1938,Living area100 m²Other space inside the building26 m²Exterior space attached to the building3 m²External storage space11 m²,100 m²,26 m²,3 m²,11 m²,406 m³,4 rooms (3 bedrooms),2 stories,1st floor,Jacuzzi and mechanical ventilation,Not available,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,Back garden,35 m² (7 meter deep and 5 meter broad),Located at the southwest accessible via the rear,Detached wooden storage,Yes,Yes,Yes (€ 152.21 per month),Yes,Yes,Yes,no
