header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Shed / storage,Type of garage,Type of parking facilities,error
Diepenbrockstraat 13,5283 LE Boxtel        ,https://www.funda.nl/en/koop/boxtel/huis-88965896-diepenbrockstraat-13/?navigateSource=resultlist,20220129_035340,"€ 330,000 kosten koper","€ 2,640    The asking price per m² (€ 330,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1974,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area125 m²Other space inside the building17 m²Exterior space attached to the building1 m²External storage space9 m²,125 m²,17 m²,1 m²,9 m²,246 m²,471 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,D        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 2005, in ownership)",246 m²,Full ownership,"Back garden, front garden and side garden","0,01 meter deep and 0,01 meter broad",Attached wooden storage,Carport,Public parking,no
