header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Shed / storage,Facilities.1,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kerkstraat 35 a,5211 KD Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42673690-kerkstraat-35-a/?navigateSource=resultlist,20220201_112904,"€ 1,575,000 kosten koper","€ 6,590    The asking price per m² (€ 1,575,000) is calculated by dividing the asking price of the home by the living area (239 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,Ground-floor + upstairs apartment (apartment),Resale property,1860,Protected townscape or village view (permit needed for alterations),Living area239 m²Exterior space attached to the building12 m²External storage space10 m²,239 m²,12 m²,10 m²,881 m³,7 rooms (4 bedrooms),3 bathrooms and 2 separate toilets,"Bath, 3 showers and 2 toilets",3 stories,Ground floor,"Air conditioning, alarm installation and solar panels",E        What does this mean?,Double glazing,CH boiler,CH boiler,"Combination boiler, in ownership",Full ownership,Sheltered location and in center,Back garden,225 m² (15 meter deep and 15 meter broad),Detached wooden storage,Electricity,Parking place,Yes,Yes,Yes,Yes,Yes,Yes,no
