header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Accessibility,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rustenburgerstraat 140 F,1073 GJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42658424-rustenburgerstraat-140-f/?navigateSource=resultlist,20220130_184330,"€ 650,000 kosten koper","€ 8,904    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (73 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 133.00 per month,Upstairs apartment (apartment),Resale property,2011-2020,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Woningborg garantiecertificaat,Living area73 m²Exterior space attached to the building4 m²,73 m²,4 m²,187 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,3rd floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,CH boiler and complete floor heating,CH boiler,"Intergas Kombi Kompakt HRE (gas-fired combination boiler from 2016, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present and french balcony present,Paid parking,Yes,Yes,No,Yes,Yes,Yes,no
