header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,error
Dadel (Bouwnr. 4),2142 GD Cruquius        ,https://www.funda.nl/en/koop/cruquius/appartement-42597638-dadel-bouwnr-4/?navigateSource=resultlist,20220128_232045,"€ 320,000 vrij op naam","€ 6,957    The asking price per m² (€ 320,000) is calculated by dividing the asking price of the home by the living area (46 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under option,Available in consultation,Galleried apartment,New property,2022,Living area46 m²Exterior space attached to the building14 m²,46 m²,14 m²,150 m³,1 room,1 story,A        What does this mean?,no
