header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Insulation.1,Type of parking facilities,error
De Akkers 48,9204 WE Drachten        ,https://www.funda.nl/en/koop/drachten/huis-42682361-de-akkers-48/?navigateSource=resultlist,20220129_043953,"€ 285,000 kosten koper","€ 2,436    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available on 5/1/2022,"Single-family home, row house",Resale property,2010,Hip roof covered with roof tiles,Living area117 m²External storage space6 m²,117 m²,6 m²,171 m²,417 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,A            0.92What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2010, in ownership)",171 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"80 m² (14 meter deep and 5,7 meter broad)",Located at the northwest accessible via the rear,Detached wooden storage,Electricity,No insulation,Public parking,no
