header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Scheldestraat 11 bis,3522 CA Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42537026-scheldestraat-11-bis/?navigateSource=resultlist,20220131_162347,"€ 475,000 kosten koper","€ 5,278    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 75 per month,2 months,Sold under reservation,Available in consultation,€ 75.00 per month,Upstairs apartment,Resale property,1930,Gable roof covered with roof tiles,Living area90 m²Other space inside the building2 m²Exterior space attached to the building26 m²,90 m²,2 m²,26 m²,310 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Mechanical ventilation,F        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"Remeha (gas-fired from 2005, in ownership)",Full ownership,Alongside a quiet road and in residential district,Sun terrace,"24 m² (7,2 meter deep and 3,3 meter broad)",Located at the south,Roof terrace present and balcony present,Public parking,Yes,Yes,Yes (€ 75.00 per month),Yes,Yes,Yes,no
