header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,Heating,Garden,Shed / storage,Type of garage,Type of parking facilities,error
Bouwtype G (Bouwnr. 119),6224 JT Maastricht        ,https://www.funda.nl/en/koop/maastricht/appartement-42463906-bouwtype-g-bouwnr-119/?navigateSource=resultlist,20220130_121700,"€ 419,500 vrij op naam","€ 4,878    The asking price per m² (€ 419,500) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Under option,Available in consultation,Apartment with shared street entrance,New property,2022,Living area86 m²,86 m²,259 m³,3 rooms (2 bedrooms),1 story,2nd floor,A        What does this mean?,Heat pump,Sun terrace,Built-in,Parking place,Parking on private property,no
