header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Shed / storage,Type of garage,Insulation.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgemeester De Monchyplein 4,2585 BC Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42582464-burgemeester-de-monchyplein-4/?navigateSource=resultlist,20220131_221710,"€ 965,000 kosten koper","€ 4,468    The asking price per m² (€ 965,000) is calculated by dividing the asking price of the home by the living area (216 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 288.00 per month,Ground-floor apartment (apartment),Resale property,2002,Protected townscape or village view (permit needed for alterations) and partly furnished with carpets and curtains,Flat roof,Living area216 m²Exterior space attached to the building5 m²External storage space7 m²,216 m²,5 m²,7 m²,755 m³,5 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,"Bath, 2 showers and toilet",3 stories,Ground floor,Mechanical ventilation,B        What does this mean?,Double glazing,CH boiler,CH boiler,Municipal long-term lease,Bought off for eternity,"Alongside a quiet road, in residential district and unobstructed surrounding view",Storage box,Parking place,Double glazing,Yes,Yes,Yes (€ 288.00 per month),Yes,Yes,Yes,no
