header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Stephensonstraat 86,2014 KE Haarlem        ,https://www.funda.nl/en/koop/haarlem/huis-42547172-stephensonstraat-86/?navigateSource=resultlist,20220130_132323,"€ 595,000 kosten koper","€ 5,833    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1940,Gable roof covered with roof tiles,Bouwkundige keuring,Living area102 m²Exterior space attached to the building1 m²External storage space3 m²,102 m²,1 m²,3 m²,115 m²,339 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",3 stories,"Outdoor awning, skylight, mechanical ventilation and flue",D        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Intergas HRE XL (gas-fired combination boiler from 2020, in ownership)",115 m²,Full ownership,Sheltered location and in residential district,Back garden and front garden,"48 m² (9 meter deep and 5,38 meter broad)",Located at the southeast accessible via the rear,Detached wooden storage,Electricity,Public parking,no
