header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Maastrichterstraat 71,6444 GC Brunssum        ,https://www.funda.nl/en/koop/brunssum/huis-88030904-maastrichterstraat-71/?navigateSource=resultlist,20220129_020100,"€ 295,000 kosten koper","€ 2,269    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under offer,Available in consultation,"Single-family home, double house",Resale property,1994,Gable roof covered with roof tiles,Living area130 m²Other space inside the building30 m²Exterior space attached to the building16 m²External storage space19 m²,130 m²,30 m²,16 m²,19 m²,300 m²,425 m³,8 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Air conditioning, alarm installation, optical fibre, rolldown shutters and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2013, in ownership)",300 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden","122 m² (13,5 meter deep and 9 meter broad)",Detached wooden storage,Attached brick garage and built-in,1 car,"Electrical door, loft, electricity, heating and running water",Parking on private property,no
