header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,error
Poststraat 5,1713 JB Obdam        ,https://www.funda.nl/en/koop/obdam/huis-42682320-poststraat-5/?navigateSource=resultlist,20220127_223935,"€ 350,000 kosten koper","€ 4,023    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 26, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,1964,Living area87 m²Other space inside the building25 m²Exterior space attached to the building40 m²,87 m²,25 m²,40 m²,268 m²,396 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a loft,Outdoor awning,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler from 2019, in ownership)",268 m²,Full ownership,"Back garden, front garden and side garden",108 m² (9 meter deep and 12 meter broad),Located at the northeast accessible via the rear,Roof terrace present,Built-in,1 car,no
