header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Curieplaats 53,3069 HA Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88033771-curieplaats-53/?navigateSource=resultlist,20220126_175047,"€ 250,000 kosten koper","€ 3,521    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (71 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 13, 2022",Available,Available in consultation,Upstairs apartment (apartment),Resale property,1973,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area71 m²Exterior space attached to the building9 m²External storage space4 m²,71 m²,9 m²,4 m²,226 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,2nd floor,"Elevator, mechanical ventilation and TV via cable",F        What does this mean?,Double glazing,Communal central heating,Central facility,Full ownership,"Alongside park, In wooded surroundings, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
