header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Lookersdijk 2,7414 AB Deventer        ,https://www.funda.nl/en/koop/deventer/huis-42581779-lookersdijk-2/?navigateSource=resultlist,20220129_030400,"€ 2,125,000 kosten koper","€ 4,328    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 2,125,000) is calculated by dividing the asking price of the home by the living area (491 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Country house, detached residential property",Resale property,1920,Listed building (national monument),Combination roof covered with cane,Living area491 m²Other space inside the building217 m²Exterior space attached to the building15 m²External storage space12 m²,491 m²,217 m²,15 m²,12 m²,"11,960 m²","2,416 m³",12 rooms (7 bedrooms),2 bathrooms and 1 separate toilet,"2 baths, shower and 2 toilets","2 stories, a/an attic and a basement","Alarm installation, outdoor awning, optical fibre and flue",D        What does this mean?,"Partly double glazed, insulated walls and secondary glazing",CH boiler,CH boiler,"2x NEFIT Topline HRC30 (gas-fired combination boiler from 2018, in ownership)",11.960 m²,Full ownership,"Alongside park, alongside water, sheltered location and unobstructed surrounding view",Surrounded by garden,Balcony present,Detached wooden storage,Electricity,Attached brick garage,2 cars,"Loft, electricity and heating",Parking on private property,no
