header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Robinia 4,3317 HR Dordrecht        ,https://www.funda.nl/en/koop/dordrecht/huis-42527076-robinia-4/?navigateSource=resultlist,20220130_121013,"€ 1,500,000 kosten koper","€ 6,726    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,500,000) is calculated by dividing the asking price of the home by the living area (223 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Villa, detached residential property",Resale property,1968,Gable roof covered with roof tiles,Living area223 m²Other space inside the building60 m²Exterior space attached to the building20 m²,223 m²,60 m²,20 m²,"1,626 m²","1,035 m³",6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",2 stories,"Flue, sliding door and swimming pool",D        What does this mean?,Partly double glazed,CH boiler and partial floor heating,CH boiler,"Ferroli (gas-fired combination boiler, in ownership)",1.626 m²,Full ownership,Alongside a quiet road and sheltered location,Surrounded by garden,Roof terrace present,Detached brick garage,2 cars,Electricity and running water,No insulation,Parking on private property,no
