header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan Bertsstraat 8,1111 AR Diemen        ,https://www.funda.nl/en/koop/diemen/appartement-42541819-jan-bertsstraat-8/?navigateSource=resultlist,20220128_062748,"€ 310,000 kosten koper","€ 5,082    The asking price per m² (€ 310,000) is calculated by dividing the asking price of the home by the living area (61 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 100.00 per month,Ground-floor apartment (apartment),Resale property,1930,Living area61 m²,61 m²,214 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,Mechanical ventilation and TV via cable,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2005, in ownership)",Full ownership,Alongside a quiet road and in center,Back garden,24 m² (6 meter deep and 4 meter broad),Located at the southeast,Public parking and resident's parking permits,Yes,Yes,Yes (€ 100.00 per month),Yes,No,Yes,no
