header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of garage,Capacity,Facilities,Type of parking facilities,error
Stationsweg 13,3233 CR Oostvoorne        ,https://www.funda.nl/en/koop/oostvoorne/huis-42572730-stationsweg-13/?navigateSource=resultlist,20220129_064703,"€ 625,000 kosten koper","€ 6,250    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Desirable residence/villa, detached residential property",Resale property,1934,Gable roof covered with roof tiles,Living area100 m²Other space inside the building41 m²Exterior space attached to the building3 m²External storage space30 m²,100 m²,41 m²,3 m²,30 m²,517 m²,527 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,G        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,Gas-fired combination boiler,517 m²,Full ownership,In center,Surrounded by garden,Attached brick storage,Attached brick garage,1 car,Electricity,Parking on private property,no
