header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Patio/atrium,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Valkenboskade 66,2563 GT Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88967967-valkenboskade-66/?navigateSource=resultlist,20220131_214551,"€ 330,000 kosten koper","€ 3,837    The asking price per m² (€ 330,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,Ground-floor apartment (apartment),Resale property,1913,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area86 m²Exterior space attached to the building2 m²,86 m²,2 m²,313 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,1 story,Ground floor,Mechanical ventilation,E        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2020, in ownership)",Full ownership,Alongside water,Patio/atrium,"0,01 meter deep and 0,01 meter broad","Paid parking, public parking and resident's parking permits",Yes,No,No,No,No,No,no
