header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Energy label,error
Oranjestraat 8 D,2514 JB Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42454027-oranjestraat-8-d/?navigateSource=resultlist,20220131_234303,"€ 340,000 kosten koper","€ 6,667    The asking price per m² (€ 340,000) is calculated by dividing the asking price of the home by the living area (51 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Mezzanine,New property,1875,Listed building (national monument),Living area51 m²External storage space6 m²,51 m²,6 m²,155 m³,2 rooms (1 bedroom),1 story,Not required,no
