header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Oranje Plantage 50 - 51,2611 TL Delft        ,https://www.funda.nl/en/koop/delft/huis-42533185-oranje-plantage-50-51/?navigateSource=resultlist,20220130_150121,"€ 795,000 kosten koper","€ 3,614    The asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (220 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Desirable residence/villa, row house",Resale property,1885,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Combination roof covered with asphalt roofing and roof tiles,Living area220 m²Exterior space attached to the building17 m²External storage space5 m²,220 m²,17 m²,5 m²,147 m²,747 m³,10 rooms (5 bedrooms),2 separate toilets,4 stories,E        What does this mean?,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2016, in ownership)",147 m²,Full ownership,"On navigable waterway, in center and unobstructed surrounding view",Back garden,"82 m² (14,2 meter deep and 5,75 meter broad)",Located at the southwest accessible via the rear,Balcony present,Detached wooden storage,Paid parking and resident's parking permits,no
