header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Aziëlaan 782,3526 SZ Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42677191-azielaan-782/?navigateSource=resultlist,20220131_151908,"€ 375,000 kosten koper","€ 3,178    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 171.72 per month,Upstairs apartment (apartment),Resale property,1969,Flat roof covered with asphalt roofing,Living area118 m²Exterior space attached to the building71 m²External storage space4 m²,118 m²,71 m²,4 m²,366 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,17th floor,Elevator and TV via cable,D        What does this mean?,Double glazing and insulated walls,District heating,Electrical boiler (rental),Full ownership,In residential district and unobstructed surrounding view,Roof terrace present,Built-in,Public parking,Yes,Yes,Yes (€ 171.72 per month),Yes,Yes,Yes,no
