header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Brunostraat 4,8701 XM Bolsward        ,https://www.funda.nl/en/koop/bolsward/huis-88046004-brunostraat-4/?navigateSource=resultlist,20220128_065036,"€ 230,000 kosten koper","€ 1,769    The asking price per m² (€ 230,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1968,Hip roof covered with roof tiles,Living area130 m²Exterior space attached to the building7 m²External storage space8 m²,130 m²,7 m²,8 m²,185 m²,445 m³,7 rooms (6 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Mechanical ventilation, passive ventilation system and solar panels",D        What does this mean?,"Roof insulation, mostly double glazed and floor insulation",CH boiler,CH boiler,"Nefit Ecomline (gas-fired combination boiler from 1990, in ownership)",185 m²,Full ownership,Back garden,78 m² (13 meter deep and 6 meter broad),Located at the northeast accessible via the rear,Detached brick storage,Electricity,Public parking,no
