header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Boerhave 4,7651 JS Tubbergen        ,https://www.funda.nl/en/koop/tubbergen/huis-41371427-boerhave-4/?navigateSource=resultlist,20220129_175456,"€ 435,000 kosten koper","€ 3,508    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,"Single-family home, double house",Resale property,2016,Partly furnished with carpets and curtains,Gable roof covered with asphalt roofing and roof tiles,Living area124 m²Other space inside the building16 m²Exterior space attached to the building32 m²,124 m²,16 m²,32 m²,220 m²,543 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Air conditioning, balanced ventilation system, skylight, optical fibre, mechanical ventilation, passive ventilation system, sliding door, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, draft protection, insulated walls, floor insulation and completely insulated",Partial floor heating and heat pump,Central facility and solar boiler,220 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"62 m² (8,3 meter deep and 9,5 meter broad)",Located at the south,"Attached brick garage, carport, garage with carport, built-in and parking place",1 car,"Electricity, heating and running water","Roof insulation, insulated walls, floor insulation and completely insulated",Parking on private property and public parking,no
