header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Ministerlaan 73,5631 NB Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-88047391-ministerlaan-73/?navigateSource=resultlist,20220128_071153,"€ 995,000 kosten koper","€ 3,210    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 995,000) is calculated by dividing the asking price of the home by the living area (310 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 26, 2022",Available,Available in consultation,"Villa, detached residential property",Resale property,1988,Living area310 m²Other space inside the building19 m²Exterior space attached to the building1 m²External storage space3 m²,310 m²,19 m²,1 m²,3 m²,672 m²,"1,205 m³",9 rooms (3 bedrooms),Sauna,3 stories,"Air conditioning, alarm installation, rolldown shutters, sauna and solar panels",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and complete floor heating,Solar boiler,"Remeha (2019, in ownership)",672 m²,In residential district,Back garden and front garden,Built-in,1 car,Electricity and running water,Parking on private property,no
