header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Type of parking facilities,error
Mussenberg 17,6005 LE Weert        ,https://www.funda.nl/en/koop/weert/huis-42552690-mussenberg-17/?navigateSource=resultlist,20220127_225139,"€ 499,000 kosten koper","€ 4,229    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 499,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 525,000 kosten koper",3 months,Available,Available in consultation,"Bungalow, double house",Resale property,2015,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area118 m²Other space inside the building20 m²Exterior space attached to the building21 m²,118 m²,20 m²,21 m²,288 m²,499 m³,3 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,2 showers and 2 toilets,1 story,"Optical fibre, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and complete floor heating,CH boiler,"Intergas (gas-fired combination boiler from 2015, in ownership)",288 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"64 m² (12,7 meter deep and 5 meter broad)",Located at the north accessible via the rear,Built-in,Carport and parking place,Parking on private property and public parking,no
