header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Voorstraat 60 02,8261 HT Kampen        ,https://www.funda.nl/en/koop/kampen/appartement-88011018-voorstraat-60-02/?navigateSource=resultlist,20220129_040010,"€ 300,000 kosten koper","€ 2,500    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1993,Protected townscape or village view (permit needed for alterations) and partly furnished with carpets and curtains,Hipped roof covered with roof tiles,Living area120 m²Other space inside the building11 m²Exterior space attached to the building7 m²External storage space5 m²,120 m²,11 m²,7 m²,5 m²,430 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,2 stories,3rd floor,C        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Gas-fired combination boiler from 2007, in ownership",Full ownership,Full ownership,In center,Sun terrace,Attached brick storage,Resident's parking permits,No,No,No,No,No,No,no
