header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zuid-Hollandstraat 150 3,1082 EN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88020865-zuid-hollandstraat-150-3/?navigateSource=resultlist,20220129_190156,"€ 840,000 kosten koper","€ 6,364    The asking price per m² (€ 840,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 192 per month,5 weeks,Available,Available in consultation,€ 193.34 per month,Upstairs apartment (double upstairs apartment),Resale property,1962,Gable roof covered with roof tiles,Living area132 m²Exterior space attached to the building6 m²External storage space9 m²,132 m²,6 m²,9 m²,465 m³,5 rooms (4 bedrooms),1 separate toilet,1 story,3rd floor,Mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,Central facility,Ownership encumbered with long-term leaset (end date of long-term lease:  31-08-2051),Paid until 31-08-2051,Alongside a quiet road and in residential district,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 193.34 per month),Yes,Yes,Yes,no
