header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Van der Venstraat 6,5212 NM Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-88035523-van-der-venstraat-6/?navigateSource=resultlist,20220201_112139,"€ 395,000 kosten koper","€ 5,064    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (78 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1923,Flat roof covered with asphalt roofing,Living area78 m²,78 m²,89 m²,250 m³,3 rooms (2 bedrooms),1 bathroom,Toilet,2 stories,C            1.32What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2015, in ownership)",89 m²,Full ownership,In residential district,Back garden and front garden,"37 m² (7 meter deep and 5,35 meter broad)",Located at the northwest,Resident's parking permits,no
