header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Provisional energy label,Building type,Year of construction,error
Haringvlietlaan 19,8226 EN Lelystad        ,https://www.funda.nl/en/koop/lelystad/huis-88964793-haringvlietlaan-19/?navigateSource=resultlist,20220128_024312,"€ 230,000 kosten koper","€ 2,527    The asking price per m² (€ 230,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,"Single-family home, row house",91 m² residential surface area / 130 m² plot surface area,5 rooms (3 bedrooms),300 m³,B        What does this mean?,Resale property,1995,no
