header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Buorren 35,8851 EL Tzummarum        ,https://www.funda.nl/en/koop/tzummarum/huis-88039166-buorren-35/?navigateSource=resultlist,20220128_015545,"€ 350,000 kosten koper","€ 1,620    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (216 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1905,Combination roof covered with roof tiles,Living area216 m²Exterior space attached to the building6 m²External storage space8 m²,216 m²,6 m²,8 m²,565 m²,815 m³,9 rooms (8 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,"Skylight, passive ventilation system and TV via cable",G        What does this mean?,"Roof insulation, mostly double glazed and insulated walls",CH boiler,CH boiler,"Nefit combi (gas-fired combination boiler from 1993, in ownership)",565 m²,Full ownership,Alongside a quiet road and in center,"Back garden, front garden and side garden","205 m² (19,5 meter deep and 10,5 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,Public parking,no
