header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,error
Type 2 (Bouwnr. E1.2),5461 JN Veghel        ,https://www.funda.nl/en/koop/veghel/appartement-42586589-type-2-bouwnr-e12/?navigateSource=resultlist,20220129_022501,"€ 334,000 vrij op naam","€ 4,175    The asking price per m² (€ 334,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Under option,Available in consultation,Apartment with shared street entrance,New property,2023,Living area80 m²,80 m²,240 m³,3 rooms (2 bedrooms),1 story,A        What does this mean?,no
