header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Amsterdamsestraatweg 508,3553 EM Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42695741-amsterdamsestraatweg-508/?navigateSource=resultlist,20220131_162739,"€ 400,000 kosten koper","€ 4,396    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 29, 2022",Available,Available in consultation,€ 100.00 per month,Maisonnette (apartment),Resale property,1931,Gable roof covered with roof tiles,Living area91 m²Exterior space attached to the building2 m²External storage space6 m²,91 m²,2 m²,6 m²,320 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,1st floor,"Mechanical ventilation, passive ventilation system and TV via cable",E        What does this mean?,Energy efficient window,CH boiler,CH boiler,"Intergas HR Kombi Kompact HRE 28/24 (gas-fired combination boiler from 2010, in ownership)",Full ownership,In residential district,Back garden and front garden,48 m² (8 meter deep and 6 meter broad),Located at the southwest,Balcony present,Detached brick storage,Public parking,Yes,Yes,Yes (€ 100.00 per month),Yes,No,Yes,no
