header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Shed / storage,Insulation.1,Type of parking facilities,error
Klooster 13,1601 NW Enkhuizen        ,https://www.funda.nl/en/koop/enkhuizen/huis-88986219-klooster-13/?navigateSource=resultlist,20220128_152830,"€ 325,000 kosten koper","€ 3,652    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1932,Protected townscape or village view (permit needed for alterations),Combination roof covered with asphalt roofing and roof tiles,Living area89 m²External storage space3 m²,89 m²,3 m²,104 m²,340 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,Skylight,G        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2009, in ownership)",104 m²,Alongside a quiet road and in center,Back garden,"42 m² (10,9 meter deep and 3,85 meter broad)",Located at the west accessible via the rear,Detached brick storage,No insulation,Public parking and resident's parking permits,no
