header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bos en Lommerweg 24 2,1055 EB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88028474-bos-en-lommerweg-24-2/?navigateSource=resultlist,20220130_181841,"€ 350,000 kosten koper","€ 7,143    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (49 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 152.00 per month,Upstairs apartment (apartment),Resale property,1934,Living area49 m²Exterior space attached to the building5 m²External storage space7 m²,49 m²,5 m²,7 m²,164 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,3rd floor,TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2009, in ownership)",Municipal long-term lease,Paid until 15-09-2056,In residential district and unobstructed surrounding view,Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 152.00 per month),Yes,Yes,Yes,no
