header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Tannhäuserstraat 51,2555 JN Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88044543-tannhauserstraat-51/?navigateSource=resultlist,20220127_203117,"€ 345,000 kosten koper","€ 4,481    The asking price per m² (€ 345,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 134.61 per month,Ground-floor apartment (apartment),Resale property,1952,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area77 m²External storage space4 m²,77 m²,4 m²,235 m³,3 rooms (2 bedrooms),1 story,Ground floor,TV via cable,E        What does this mean?,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2009, in ownership)",Municipal long-term lease,"€ 230,46 per year with option to purchase",Alongside a quiet road,Back garden,"38 m² (6,7 meter deep and 5,6 meter broad)",Located at the northwest,Detached brick storage,Public parking,Yes,Yes,Yes (€ 134.61 per month),Yes,Yes,Yes,no
