header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Hot water,Area,Ownership situation,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Amundsunstraat 5,4562 BD Hulst        ,https://www.funda.nl/en/koop/hulst/huis-88832634-amundsunstraat-5/?navigateSource=resultlist,20220130_131712,"€ 779,000 kosten koper","€ 2,571    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 779,000) is calculated by dividing the asking price of the home by the living area (303 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Available,Available in consultation,"Single-family home, detached residential property",Resale property,2007,Living area303 m²Other space inside the building28 m²Exterior space attached to the building17 m²External storage space6 m²,303 m²,28 m²,17 m²,6 m²,739 m²,"1,235 m³",5 rooms (4 bedrooms),2 bathrooms,"2 baths, 2 showers and 2 toilets",2 stories,Mechanical ventilation and rolldown shutters,A        What does this mean?,Energy efficient window,CH boiler,739 m²,Full ownership,In residential district,Surrounded by garden,Balcony present,Built-in,1 car,Electrical door and electricity,Parking on private property,no
