header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Burgemeester Hoeijmakersstraat 16,6039 CX Stramproy        ,https://www.funda.nl/en/koop/stramproy/huis-42682300-burgemeester-hoeijmakersstraat-16/?navigateSource=resultlist,20220129_032658,"€ 350,000 kosten koper","€ 2,448    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (143 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 26, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1969,Gable roof covered with roof tiles,Living area143 m²Other space inside the building18 m²Exterior space attached to the building44 m²,143 m²,18 m²,44 m²,333 m²,537 m³,7 rooms (6 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,"Optical fibre, rolldown shutters, TV via cable and solar panels",A        What does this mean?,Roof insulation and insulated walls,CH boiler and partial floor heating,CH boiler,"Nefit Proline (gas-fired combination boiler from 2008, in ownership)",333 m²,Full ownership,"Alongside a quiet road, sheltered location and in center",Back garden and front garden,"127 m² (13,2 meter deep and 10 meter broad)",Located at the east accessible via the rear,Detached brick garage,1 car,Electricity,Parking on private property and public parking,no
