header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Meppelerweg 78,8331 CZ Steenwijk        ,https://www.funda.nl/en/koop/steenwijk/huis-42687764-meppelerweg-78/?navigateSource=resultlist,20220129_015826,"€ 325,000 kosten koper","€ 2,539    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 19, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1933,Hip roof,Living area128 m²Other space inside the building10 m²Exterior space attached to the building16 m²,128 m²,10 m²,16 m²,340 m²,472 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Passive ventilation system, flue and TV via cable",G        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Nefit Smarline HR (gas-fired combination boiler from 2004, in ownership)",340 m²,Full ownership,Sheltered location and unobstructed surrounding view,Back garden and front garden,115 m² (23 meter deep and 5 meter broad),Located at the south accessible via the rear,Roof terrace present,Public parking,no
