header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation,Type of parking facilities,error
Leijensteinstraat 31,5331 CS Kerkdriel        ,https://www.funda.nl/en/koop/kerkdriel/huis-42549810-leijensteinstraat-31/?navigateSource=resultlist,20220129_022855,"€ 525,000 kosten koper","€ 3,000    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (175 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1972,Gable roof covered with roof tiles,Living area175 m²Other space inside the building33 m²Exterior space attached to the building22 m²,175 m²,33 m²,22 m²,650 m²,725 m³,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",2 stories and a attic,"Air conditioning, skylight, optical fibre and sliding door",D        What does this mean?,CH boiler and fireplace,CH boiler,"Combination boiler, to rent",650 m²,Full ownership,Alongside a quiet road and in center,"Back garden, front garden, side garden and sun terrace","0,17 meter deep and 0,15 meter broad",Located at the southeast accessible via the rear,Balcony present,Attached brick garage and built-in,2 cars,"Electricity, heating and running water",Partly double glazed,Parking on private property,no
