header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities,error
Beekberg 13,7772 DM Hardenberg        ,https://www.funda.nl/en/koop/hardenberg/huis-88044600-beekberg-13/?navigateSource=resultlist,20220130_130243,"€ 250,000 kosten koper","€ 2,137    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 22, 2022",Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1976,Living area117 m²Other space inside the building35 m²,117 m²,35 m²,266 m²,568 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,C        What does this mean?,"Roof insulation, mostly double glazed and insulated walls",CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2007, in ownership)",266 m²,Full ownership,Back garden and front garden,88 m² (11 meter deep and 8 meter broad),Located at the south,Attached brick garage and parking place,2 cars,Loft and electricity,no
