header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Generaal Van Heutszlaan 160,7316 CL Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/huis-42684267-generaal-van-heutszlaan-160/?navigateSource=resultlist,20220129_094555,"€ 850,000 kosten koper","€ 6,538    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 850,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 28, 2022",Available,Available in consultation,"Villa, detached residential property",Resale property,1957,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Living area130 m²Other space inside the building49 m²,130 m²,49 m²,"1,030 m²",560 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,"2 stories, a/an loft and a basement",Outdoor awning and flue,E        What does this mean?,Double glazing and floor insulation,"CH boiler, gas heater and partial floor heating",CH boiler,"Remeha (gas-fired combination boiler from 2012, in ownership)",1.030 m²,Full ownership,In residential district,Surrounded by garden,Attached brick garage,2 cars,"Electrical door, loft and heating",Parking on private property,no
