header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Shed / storage,Type of parking facilities,error
Charlotte Köhlerstraat 103,7558 VC Hengelo (OV)        ,https://www.funda.nl/en/koop/hengelo-ov/huis-42669528-charlotte-kohlerstraat-103/?navigateSource=resultlist,20220129_021408,"€ 200,000 kosten koper","€ 2,198    The asking price per m² (€ 200,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1982,Gable roof covered with roof tiles,Living area91 m²Other space inside the building32 m²Exterior space attached to the building12 m²,91 m²,32 m²,12 m²,122 m²,424 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Optical fibre and TV via cable,C            1.57What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Rehema Calenta (gas-fired combination boiler from 2014, lease)",122 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,36 m² (9 meter deep and 4 meter broad),Attached brick storage,Public parking,no
